,MAV,RMS,VAR,WL,ZC,SSC,WAMP,SSI,SD,ASM,ASS,CARD,COV,DAMV,DASDV,DVARV,IQR,KURT,LTKEO,MAD,SKEW,PF,BW,SE,PermEn,SamPen,FuzzyEn,ApEn,AMAX,PMI,HFMI
76,0.000629573,0.001576934,2.50E-06,0.892587058,482.3,499,986,0.003064711,0.001576933,0.772485697,25.69865286,1227,-14234.49173,0.000728048,0.001816735,3.32E-06,0.000766874,82.08669207,-6.577665663,0.000629583,0.000291344,190.625,44.921875,5.58E-10,0.693041516,0.008119979,0.007249548,0.003305873,0.019528164,0.04666183,0.410285369
77,0.001927935,0.006016858,4.80E-05,1.735659984,276.9,295.7,492.5,0.037759195,0.006016857,1.517284868,25.46080458,787,-4692.171851,0.002208219,0.007053132,6.61E-05,0.001469583,46.48428162,-4.729705235,0.001927932,-9.79E-05,199.21875,55.859375,1.77E-08,0.693038066,0.401083287,0.371039,0.024883551,0.058245963,0.137528875,0.669116209
78,0.00099186,0.001963167,3.86E-06,0.975872786,335.2,346.1,706.4,0.0032653,0.001963167,0.839113636,22.50154932,846,-5418.173974,0.001154879,0.002288315,5.24E-06,0.001186135,26.60180718,-6.474624659,0.000991866,0.000582259,194.921875,13.28125,1.04E-09,0.693064126,0.005188721,0.003635707,0.003520745,0.016035626,0.107103564,0.215944383
79,0.000888602,0.001986596,3.95E-06,0.874981419,331.4,346.6,672.9,0.003365659,0.001986596,0.757088779,20.72534558,852,127.6364621,0.00102818,0.002307837,5.33E-06,0.000924194,29.61642166,-6.458348506,0.000888606,0.000510616,195.3125,12.5,1.08E-09,0.692986298,0.009347051,0.008467504,0.004269945,0.016524187,0.051765795,0.326138894
80,0.001803674,0.002346094,5.53E-06,1.517354369,285,294.4,673.9,0.004042579,0.002346091,1.318485465,28.25740333,731,-337.5221921,0.002078568,0.002694429,7.29E-06,0.002820474,0.806880436,-6.29638381,0.001803642,-0.000924541,191.40625,71.875,1.51E-09,0.693061605,0.001640841,5.77E-06,0.002757427,0.008846504,0.528605348,0.084267172
81,0.002085574,0.002699376,7.45E-06,1.647828567,267.9,277.3,641.9,0.005203394,0.002699372,1.455730696,28.98756936,698,-299.9556386,0.002364173,0.003049012,9.54E-06,0.003342776,0.76947218,-6.145275581,0.002085588,-0.001835859,175.390625,46.484375,2.06E-09,0.69299134,0.002862875,0.001334792,0.003042368,0.009703853,0.523380159,0.064306428
82,0.0035344,0.004641013,2.19E-05,2.95374268,284.6,291.6,679.2,0.01614891,0.004641,2.611921808,39.91917164,739,480.5697878,0.004002361,0.00525573,2.80E-05,0.005596119,1.395389248,-4.985815295,0.003534575,-5.59E-05,172.65625,50,5.85E-09,0.693071899,0.007011084,0.005310634,0.004162442,0.019159733,0.400264983,0.102032257
83,0.001644585,0.002262044,5.13E-06,1.421612613,292.3,300.7,679.1,0.003788464,0.002262042,1.213704026,27.09609499,738,-1364.14855,0.001928918,0.002657222,7.09E-06,0.002582194,5.151941277,-6.282899169,0.001644565,-0.000210504,200.390625,36.328125,1.60E-09,0.69288919,0.001353549,0.000534839,0.002871932,0.01279293,0.240378145,0.117744298
84,0.001631377,0.002216767,4.99E-06,1.4810522,307.7,316.5,728.9,0.00397538,0.002216761,1.29857583,29.08310509,796,-353.5857977,0.001862959,0.002530467,6.51E-06,0.002588725,3.899635402,-6.371831183,0.001631367,0.005633948,186.328125,51.171875,1.36E-09,0.692997644,0.001505023,0.000165775,0.002739706,0.010959098,0.347312798,0.093049442
85,0.001652325,0.002162426,4.71E-06,1.365447037,279.3,290.4,675.4,0.00345464,0.00216242,1.212806834,27.16215602,734,-408.2642605,0.00186282,0.002453417,6.06E-06,0.002629847,1.381157986,-6.502943001,0.001652325,1.87E-05,180.859375,66.015625,1.38E-09,0.692933301,0.001633398,7.28E-05,0.002720619,0.009065855,0.521492582,0.085696524
86,0.001341871,0.001810006,3.33E-06,1.127645835,283.2,294.2,678.3,0.002458571,0.001810005,0.991642952,24.53810867,739,24.87548547,0.001527975,0.002083249,4.42E-06,0.002096942,3.222632944,-6.801891785,0.001341887,0.000152162,175.78125,74.609375,1.05E-09,0.693064919,0.000811908,-0.000269485,0.002533882,0.009136135,0.351450983,0.09868461
87,0.000875466,0.001629054,2.72E-06,0.644151989,250.4,260,550.7,0.001741591,0.001629054,0.561173947,16.17697912,641,2159.429012,0.001006487,0.001856986,3.52E-06,0.001100326,28.33938079,-7.190514869,0.000875472,-0.000803916,190.234375,67.1875,8.14E-10,0.693046587,0.001557635,-0.000165351,0.0033099,0.013123459,0.167144465,0.265217242
88,0.001379666,0.002029207,4.21E-06,0.987065551,241.1,248.6,566.6,0.002644013,0.002029205,0.866430262,20.74184649,628,-258.227051,0.001574267,0.00231564,5.48E-06,0.002015748,9.120639755,-6.772917489,0.001379665,0.000325488,167.1875,67.96875,1.36E-09,0.693026846,0.00222829,0.000465358,0.003108482,0.013133334,0.297260245,0.156606499
89,0.001660224,0.00238393,5.76E-06,1.1030248,223.3,233.8,528.9,0.003354493,0.002383928,0.966250336,21.22660163,582,598.969432,0.001898494,0.002713979,7.47E-06,0.002443623,5.526726674,-6.536882399,0.001660217,-0.000102865,192.96875,58.203125,1.79E-09,0.69288022,0.001718215,0.000107149,0.003416983,0.012369906,0.280892929,0.183285544
90,0.001869025,0.002712385,7.56E-06,1.332113798,237.4,251.3,583.6,0.0048927,0.002712383,1.209259083,25.00608236,647,499.1234801,0.002062096,0.002988977,9.27E-06,0.00283802,8.916330179,-6.324015428,0.001869039,-0.000341418,171.875,44.921875,2.22E-09,0.693026397,0.003086435,0.001392774,0.003530413,0.017169906,0.235641227,0.191455775
91,0.000982948,0.00184596,3.45E-06,1.027984021,357.7,373.4,782.5,0.003217487,0.001845958,0.916107956,24.57884584,932,2486.847341,0.001104172,0.002045982,4.23E-06,0.001105656,17.03275221,-6.688520717,0.000982952,-0.004935616,175.390625,18.75,7.86E-10,0.693052916,0.006835054,0.005221481,0.003298944,0.01254883,0.236536851,0.235705532
92,0.001014287,0.001372893,1.90E-06,0.769322366,254.2,270.4,625.3,0.001298546,0.001372891,0.693772179,19.73130437,684,-815.7985952,0.001126387,0.001533507,2.37E-06,0.001575377,2.946802322,-7.532070905,0.001014302,0.000820009,169.53125,46.875,6.12E-10,0.692890499,0.000584796,-0.000783331,0.002362466,0.006431609,0.475597113,0.049803569
93,0.00195528,0.002493195,6.26E-06,1.673395286,288.9,297.9,695.8,0.00469578,0.002493187,1.466459729,30.37216262,750,-1535.810938,0.002234173,0.002850284,8.18E-06,0.003225836,0.441173154,-6.17321108,0.001955247,0.00345976,185.9375,58.59375,1.77E-09,0.692933066,0.000799291,-0.000271435,0.00275733,0.0086269,0.507218393,0.065015201
94,0.001022055,0.001460698,2.15E-06,0.925123378,307.6,317.9,718.2,0.001686989,0.001460697,0.803335327,22.68378143,786,-7148.379865,0.001178501,0.001673384,2.82E-06,0.001588593,9.49357679,-7.186554571,0.001022048,-0.000987629,189.84375,58.203125,6.42E-10,0.693034064,0.001017166,-0.000523677,0.002314818,0.00982414,0.235415463,0.170347624
95,0.001598986,0.002617438,6.86E-06,1.417038172,305.3,313.2,707.7,0.005473266,0.002617437,1.275990787,28.02402686,798,835.1799675,0.001777965,0.002812234,7.92E-06,0.00219554,13.79963416,-6.253531418,0.001598995,0.00014426,169.921875,20.3125,2.15E-09,0.692922178,0.004252527,0.003464826,0.003554348,0.017040667,0.164047247,0.186977918
96,0.002227071,0.003007751,9.38E-06,2.040108864,310.7,320.1,743.7,0.007606109,0.003007749,1.806154325,34.61959393,811,-4256.771552,0.002518653,0.003393604,1.19E-05,0.003568254,4.470904942,-5.794126668,0.00222704,-0.000473326,170.703125,63.671875,2.58E-09,0.692944738,0.002464272,0.001477243,0.003144307,0.01621349,0.219585177,0.123266904
97,0.003232886,0.004194129,1.90E-05,3.180846603,330.4,343.4,787.6,0.01623071,0.004194121,2.76411738,43.84127242,855,-816.0254502,0.003724645,0.004835018,2.52E-05,0.00515163,0.916982261,-5.043562306,0.003232881,0.001098244,179.6875,58.203125,4.77E-09,0.693038028,0.00536326,0.005245611,0.003716726,0.016350291,0.513509253,0.056240848
98,0.001020814,0.001849426,3.44E-06,1.327886077,442.8,459.7,1011,0.004006191,0.001849426,1.188227047,32.21598604,1164,-268.2893981,0.001141777,0.002030526,4.15E-06,0.001366508,26.03634495,-6.485694219,0.00102081,0.000354416,161.71875,35.546875,1.02E-09,0.693035597,0.004115768,0.003111282,0.002735789,0.017525698,0.141163584,0.171130486
99,0.001076206,0.001372993,2.07E-06,1.199020979,375.6,390.2,917.4,0.002064303,0.001372991,1.075129675,29.67754631,999,-781.6185999,0.001201424,0.001537353,2.59E-06,0.001759047,0.343374298,-7.246979288,0.001076197,-0.000768589,176.5625,41.796875,5.64E-10,0.693048979,0.000600201,-0.00030916,0.00182351,0.004807942,0.504080631,0.055929419
100,0.000754294,0.001147762,1.37E-06,0.820396939,370.5,384,865.6,0.001313526,0.001147761,0.72563103,23.39960142,962,4865.369482,0.000853691,0.001285674,1.71E-06,0.001095863,12.96899784,-7.575199791,0.000754295,0.00063659,179.6875,53.90625,3.87E-10,0.693058277,0.000623701,-0.000456996,0.001933141,0.008385568,0.410716014,0.078079901
101,0.001411358,0.001836156,3.62E-06,1.572287094,375.8,389.9,916.3,0.003592133,0.001836155,1.401478131,33.74872739,993,-2704.457889,0.001584967,0.002057128,4.51E-06,0.002273446,1.356369072,-6.63161051,0.001411356,0.004420704,173.4375,49.609375,9.87E-10,0.693045147,0.00201329,0.000884912,0.002120584,0.008210781,0.395388645,0.068766755
102,0.002893468,0.003715638,1.39E-05,2.254054281,262.8,272.6,643.4,0.009697718,0.003715634,2.022534177,34.34193201,699,-480.7254768,0.003229304,0.004132916,1.72E-05,0.00472005,0.422182113,-5.553366097,0.002893516,-0.000221869,171.875,31.25,3.86E-09,0.692992802,0.001143677,0.001026492,0.003643063,0.012329422,0.388238901,0.066793172
103,0.001140309,0.001644099,2.71E-06,0.878836034,260.4,269.3,594.5,0.001786617,0.001644095,0.751463937,19.87970105,659,1283.382328,0.001335617,0.001955348,3.83E-06,0.001655859,5.762080767,-6.972186615,0.001140302,-0.001910993,221.09375,48.046875,9.01E-10,0.69301321,0.00030349,-0.000835295,0.002697604,0.008730068,0.259077793,0.176016716
104,0.000833039,0.001380283,1.92E-06,0.719074789,295.1,305.4,667.7,0.001450406,0.001380282,0.62977731,19.06067003,756,-1301.587886,0.000952417,0.001555678,2.44E-06,0.001122084,15.01654253,-7.408607217,0.000833044,0.000551441,183.59375,28.125,7.00E-10,0.692973641,0.000792953,-0.000383941,0.002578117,0.009946224,0.118491236,0.225273031
105,0.001012241,0.001676345,2.82E-06,0.802184138,271.4,279.2,609.5,0.00196289,0.001676342,0.70350753,19.29511419,695,-502.2157347,0.001155885,0.001900242,3.63E-06,0.001337302,13.5326948,-7.081849955,0.001012256,0.000656867,187.109375,26.171875,1.08E-09,0.693026746,0.001149014,6.73E-06,0.002989893,0.011692093,0.165202112,0.254937117
106,0.001883973,0.003078351,9.51E-06,1.376135538,251.4,261.3,589.9,0.00639943,0.00307835,1.267913877,25.5542273,673,25.29062297,0.002047821,0.003247844,1.06E-05,0.002489907,12.00057624,-6.164797792,0.001883949,0.000338233,160.546875,17.96875,3.45E-09,0.693055939,0.007098975,0.004860574,0.004242448,0.019869202,0.150332304,0.230416031
107,0.001227871,0.002226732,4.99E-06,1.012536855,288.4,296,648.8,0.003780228,0.002226731,0.930726127,22.84107521,758,6030.536102,0.001337565,0.002304227,5.34E-06,0.001539959,19.83149602,-6.783260662,0.001227901,-0.000335829,157.421875,18.359375,2.10E-09,0.692964787,0.00447994,0.003433141,0.00371891,0.017031933,0.083990612,0.222244728
108,0.001150354,0.001981346,3.94E-06,0.844101417,259.9,268.3,583.3,0.002658005,0.001981345,0.775338555,19.70389266,674,2194.211726,0.001254237,0.002046551,4.21E-06,0.001412662,12.50522276,-7.125900203,0.001150341,0.000223947,155.859375,12.5,1.42E-09,0.692934977,0.003555571,0.002198446,0.003446319,0.012216558,0.240196128,0.185428073
109,0.001265123,0.001766227,3.14E-06,1.31054064,351,362.9,823.3,0.00282668,0.001766226,1.139876046,28.87302089,901,2661.986428,0.001456156,0.002033928,4.16E-06,0.001938826,4.877076609,-6.63539451,0.001265124,0.000558853,171.875,81.640625,7.63E-10,0.693071868,0.00199361,0.000747496,0.002323907,0.010034418,0.539783141,0.088503272
110,0.001533182,0.003892802,5.35E-05,1.952709357,425,440.5,947.4,0.060508327,0.003892793,1.735561851,36.82093823,1132,-233.1066728,0.001726533,0.004450625,7.11E-05,0.001885075,20.01891891,-5.931007414,0.001533326,-0.003825685,189.0625,34.765625,1.00E-09,0.693074239,0.059192596,0.049349721,0.035312081,0.04310207,0.243859522,0.36433531
111,0.001077611,0.001901308,3.74E-06,1.140686103,352.7,370,811.1,0.003493819,0.001901306,1.006488947,26.66895577,934,2878.419161,0.0012226,0.002180164,4.94E-06,0.001432773,25.17813992,-6.512287464,0.001077597,-4.72E-05,164.0625,53.125,7.88E-10,0.69306251,0.004056219,0.003170783,0.00300452,0.016755173,0.183079257,0.299870481
112,0.001228805,0.002196125,4.83E-06,0.985882419,275,284.5,611.7,0.003399433,0.002196123,0.865078929,21.31456227,704,-458.0872504,0.001402393,0.002457414,6.05E-06,0.001591137,19.8443607,-6.575129527,0.001228806,-0.000388412,176.5625,23.046875,1.97E-09,0.693047419,0.003971646,0.002391009,0.003662386,0.016126586,0.094568967,0.309400424
113,0.00167114,0.002354949,5.58E-06,1.36986846,276.1,285.1,656.2,0.004009209,0.002354946,1.201549452,26.38593926,719,104.2720288,0.001907895,0.002678341,7.21E-06,0.002527263,4.825955987,-6.34843138,0.001671143,-0.000205859,170.703125,53.90625,1.89E-09,0.692995856,0.001946378,0.000332878,0.003007094,0.012532208,0.254484187,0.145081647
114,0.001449982,0.002401497,5.80E-06,1.138895379,269.8,282.1,607.3,0.003996103,0.002401497,0.999037391,22.93795458,689,-2537.467724,0.001655371,0.002680274,7.23E-06,0.001955754,16.88202053,-6.419046696,0.001449976,0.000419714,168.75,40.234375,2.17E-09,0.692948138,0.0034766,0.00249073,0.003676744,0.018497489,0.154518032,0.2434562
115,0.00185193,0.002543919,6.49E-06,1.480503445,267.4,276.3,647,0.004591726,0.002543916,1.30931436,27.55937884,707,-669.2606872,0.00209703,0.002902849,8.45E-06,0.002894369,5.268814868,-6.191632498,0.001851924,-0.001412551,182.8125,64.84375,2.18E-09,0.692961779,0.002825669,0.001331024,0.003105179,0.014976614,0.248787348,0.146787212
116,0.001505809,0.00229589,5.29E-06,1.394262649,314.7,322.4,723.3,0.004241404,0.002295889,1.20765848,27.51975555,802,-1038.246952,0.001740652,0.002684633,7.23E-06,0.002112474,7.472445257,-6.190121632,0.001505815,0.00057352,192.96875,35.9375,1.59E-09,0.692961834,0.003735691,0.0023077,0.00307208,0.012511379,0.220361093,0.101216094
117,0.001300726,0.001849721,3.44E-06,1.118798634,292.3,302.8,685.5,0.002598962,0.001849717,0.983348856,24.47275686,756,2202.143465,0.001481852,0.002103354,4.45E-06,0.001911732,5.667298003,-6.78550443,0.001300725,0.001351514,183.203125,53.125,1.18E-09,0.69297506,0.000793651,-0.000370199,0.002615386,0.01032242,0.348946788,0.11548637
118,0.002406992,0.003879403,1.53E-05,1.455796806,205.3,212.6,462.8,0.008078329,0.003879396,1.268484826,22.48590722,527,888.537791,0.002767675,0.004438522,2.00E-05,0.003229511,15.37389267,-5.650805047,0.002406944,-0.001258105,192.578125,50.78125,3.87E-09,0.692931728,0.00642875,0.00563115,0.005247285,0.02637671,0.154469137,0.250022711
119,0.002007524,0.003472201,1.22E-05,1.621626108,280.4,291.1,622.6,0.008937276,0.003472199,1.473522267,27.93745792,734,-1891.807274,0.002212314,0.003704163,1.39E-05,0.002302124,12.69641216,-5.809687349,0.002007565,0.001264758,157.421875,15.625,4.62E-09,0.693018186,0.014077833,0.013130658,0.005087308,0.021941683,0.148274452,0.183094749
120,0.002039771,0.003157091,9.99E-06,2.068028196,346.1,358.7,802.8,0.008953361,0.003157089,1.8276345,35.93680247,896,3550.439752,0.002310646,0.003498259,1.23E-05,0.002917984,15.65775424,-5.642733969,0.002039784,0.001076366,171.09375,36.71875,2.32E-09,0.693036683,0.009766206,0.007467607,0.003628742,0.024259645,0.183647374,0.211026045
121,0.001190899,0.001861651,3.60E-06,1.308751791,376.3,392.7,888.8,0.003629982,0.001861651,1.201617445,30.46333428,1009,13576.05198,0.001298365,0.001989668,4.12E-06,0.001705134,14.24620609,-6.75803896,0.0011909,-1.89E-05,160.9375,31.640625,1.11E-09,0.693109387,0.002178809,0.001405256,0.002549767,0.012570166,0.282941676,0.131567886
122,0.001425304,0.002002984,4.14E-06,1.284543992,306.4,317.8,729.8,0.003323633,0.002002982,1.144518973,27.07587353,803,-2716.364328,0.001601676,0.002253613,5.24E-06,0.002167184,5.537993899,-6.630525444,0.00142531,-0.000206752,180.46875,29.6875,1.23E-09,0.693032434,0.002734783,0.001002054,0.002663681,0.010377482,0.466651483,0.120847163
123,0.001032016,0.001450916,2.18E-06,1.259977706,412.9,427.6,966.2,0.002320991,0.001450915,1.101160869,30.65358328,1067,7085.420935,0.001181968,0.001668063,2.87E-06,0.001560513,7.515664547,-6.89897551,0.001032005,-0.000298637,188.671875,58.984375,6.48E-10,0.693082935,0.000936506,0.000318018,0.001933092,0.008986648,0.461232957,0.067889576
124,0.0013675,0.001848988,3.45E-06,0.994586472,245.3,252.9,577.8,0.002165376,0.001848984,0.857422221,21.07295043,627,-2927.127604,0.001588796,0.002143183,4.64E-06,0.002141946,4.272531593,-6.895948106,0.001367496,2.85E-05,186.71875,65.234375,1.08E-09,0.692987926,0.00031898,-0.00104648,0.00276607,0.010220171,0.319028813,0.138313335
125,0.001211002,0.001678985,2.85E-06,1.284808819,358.1,371.3,857.6,0.00266748,0.001678984,1.134709006,29.41057163,937,-125.2322967,0.001372659,0.001899213,3.64E-06,0.001840145,5.278372496,-6.780480917,0.001211003,0.000383649,172.265625,35.546875,7.20E-10,0.693070473,0.000426895,-0.000568134,0.002193064,0.009767929,0.20638288,0.094245371
126,0.000876123,0.001232505,1.55E-06,0.791189597,305.5,318.2,708.8,0.00121407,0.001232505,0.685127806,20.67818512,782,4039.565187,0.001013047,0.001418514,2.06E-06,0.001269182,3.543898849,-7.52720903,0.000876118,-0.000601183,189.0625,50.78125,4.59E-10,0.693023064,0.000767264,-0.00042988,0.002146357,0.006227289,0.609780984,0.058791903
127,0.001624195,0.002087863,4.38E-06,1.755200892,362.8,375.9,888.5,0.004226621,0.002087862,1.565723719,35.50431851,964,-25563.07545,0.001822639,0.002347752,5.54E-06,0.002667577,0.801808179,-6.336655327,0.001624207,8.13E-05,170.3125,58.203125,1.13E-09,0.693111703,0.001036915,0.000162305,0.002284269,0.00865781,0.547587986,0.043477796
128,0.001289746,0.002267908,5.62E-06,1.004588982,264.2,275.4,591.3,0.003834399,0.002267907,0.879606571,20.89072679,682,329.4353102,0.001475167,0.002568817,7.22E-06,0.001611416,15.01887242,-6.576995803,0.001289759,0.000647011,177.734375,61.71875,1.76E-09,0.692958046,0.00582696,0.004434211,0.003891052,0.016010074,0.230923759,0.178231532
129,0.001586506,0.002283218,5.32E-06,1.369708466,292.4,301,688.9,0.004013596,0.002283215,1.196225469,26.87323255,754,-300.0646031,0.001819002,0.002632094,7.09E-06,0.002326586,5.82394763,-6.335895644,0.001586512,0.000854699,202.34375,39.0625,1.86E-09,0.692940974,0.00317883,0.001397276,0.002966413,0.012848182,0.35430713,0.081409705
130,0.000861752,0.001360634,1.89E-06,0.844586935,327.9,339.8,750,0.00159967,0.001360634,0.729904121,21.84184826,847,-3660.338553,0.00099833,0.001614836,2.66E-06,0.001180704,11.15884082,-7.115767848,0.000861752,-0.000278044,219.921875,85.15625,5.37E-10,0.69302058,0.001651781,0.000198487,0.002342845,0.008975013,0.493091047,0.099954442
131,0.002568576,0.003497977,1.23E-05,1.92626465,255.9,263.4,604,0.008183639,0.003497973,1.70553417,30.36297291,664,14849.6994,0.002905377,0.003916386,1.54E-05,0.003905366,2.603575212,-5.7007431,0.002568578,0.00024239,178.515625,32.421875,3.64E-09,0.693034104,0.004811151,0.003159617,0.003751671,0.015591486,0.370500606,0.091829869
132,0.002127812,0.003132881,9.87E-06,1.634732533,260.6,269.1,622.4,0.006810213,0.003132877,1.468189963,28.38824112,690,9795.510413,0.002372616,0.003455789,1.20E-05,0.003109759,7.545302504,-5.944545916,0.002127797,0.000981817,171.484375,32.421875,3.37E-09,0.692937124,0.001735786,0.00201294,0.003780987,0.017836773,0.196287105,0.172009377
133,0.001521975,0.002291271,5.31E-06,1.458274868,328.3,338.6,763.5,0.004526093,0.002291269,1.296722722,29.37145569,852,-8374.429926,0.001713601,0.002512593,6.40E-06,0.002149777,8.259567443,-6.380593779,0.001521972,-0.000809775,160.9375,26.5625,1.45E-09,0.693018891,0.004218218,0.003006637,0.003007638,0.013140876,0.293817428,0.153019314
134,0.000795916,0.001358236,1.85E-06,0.804906388,345,356.9,778.7,0.001634452,0.001358236,0.703589391,21.81444754,884,363.9825463,0.000911559,0.001533032,2.36E-06,0.001095316,21.74362227,-7.265143117,0.000795911,-0.000876277,176.5625,51.5625,5.85E-10,0.693059319,0.002936591,0.00135767,0.002388154,0.010695929,0.299063423,0.14005699
135,0.00131282,0.001884893,3.56E-06,1.701547818,442.7,457.9,1024,0.003978058,0.001884892,1.467732342,36.42549095,1118,4299.158246,0.001523319,0.002174056,4.74E-06,0.001994251,8.40881887,-6.283370516,0.001312823,-0.000328591,180.078125,57.421875,1.04E-09,0.693057329,0.002680174,0.001540665,0.002209585,0.012568855,0.249825959,0.120768415
136,0.001194523,0.001693613,2.88E-06,1.138692524,324.3,336.7,752.3,0.002390552,0.001693612,0.991453726,25.80810883,830,3056.389906,0.001373574,0.001940366,3.78E-06,0.001801701,6.084607937,-6.82673484,0.001194487,0.000380774,175.390625,70.703125,7.66E-10,0.693037604,0.00240617,0.000505322,0.0023616,0.009495415,0.468482995,0.10052213
137,0.001848958,0.002726012,7.52E-06,1.723592648,315.4,326.2,735.1,0.006111004,0.002726009,1.503202579,31.21000689,813,-34936.64463,0.002122651,0.003142897,9.98E-06,0.00275973,14.0072312,-5.886420607,0.001848924,0.001349361,202.734375,52.34375,2.05E-09,0.692988488,0.003928208,0.002307663,0.003264596,0.017980186,0.267883115,0.167767126
138,0.001425874,0.002090551,4.54E-06,1.060822604,247.5,257.9,576.4,0.002908147,0.00209055,0.913985068,21.47010653,641,-1800.26624,0.001657535,0.002464023,6.28E-06,0.002031411,7.256513219,-6.585305312,0.001425891,6.69E-05,213.28125,58.984375,1.40E-09,0.69289665,0.00124708,0.000285343,0.003087382,0.011381883,0.317235576,0.150207028
139,0.002264279,0.002942392,8.70E-06,1.702300062,254.4,261.2,619.6,0.005854918,0.002942387,1.523859504,29.16543736,673,1029.050618,0.002533185,0.003281533,1.08E-05,0.003654138,0.9805041,-6.049995928,0.002264284,-0.003283145,169.140625,37.890625,2.40E-09,0.69292128,0.002373899,0.001515653,0.003203132,0.010941481,0.530505032,0.08355538
140,0.000911199,0.00146706,2.18E-06,0.957355067,352.4,367.8,810,0.001996904,0.00146706,0.834657898,24.2796127,916,-449.0043996,0.00104629,0.00171001,2.97E-06,0.001235084,14.06230575,-6.964281183,0.000911203,0.00101144,186.328125,48.828125,5.33E-10,0.693021384,0.001091228,0.000112255,0.002357366,0.010565474,0.369898557,0.156388279
141,0.001083802,0.002153377,4.65E-06,1.12577492,354.4,370.9,779.2,0.004246766,0.002153376,0.990595021,25.88100309,914,-3102.628481,0.00123305,0.002448377,6.01E-06,0.001415085,46.12519445,-6.291781351,0.001083797,-0.000193629,185.9375,50.78125,1.05E-09,0.692999246,0.00784515,0.006367747,0.003528195,0.021858237,0.105164848,0.365238158
142,0.000687147,0.001267415,1.62E-06,0.722180437,359.3,371.5,802,0.001511668,0.001267414,0.643169545,20.92498201,936,-908.156359,0.000772385,0.001406389,1.99E-06,0.000829169,17.81597985,-7.430039816,0.000687149,0.000616137,182.421875,29.296875,3.92E-10,0.693057381,0.002984641,0.001638906,0.002457071,0.009159199,0.112823856,0.198785008
143,0.001444548,0.002153548,4.67E-06,1.417092644,328.8,343.2,757.4,0.003961076,0.002153546,1.224976329,28.60375886,848,4207.385993,0.001673073,0.002519356,6.39E-06,0.002051204,8.851556085,-6.244930418,0.001444531,-0.001295442,175,71.484375,1.29E-09,0.692993134,0.003768597,0.00186843,0.002794564,0.015131101,0.193100582,0.18431031
144,0.001036539,0.001568653,2.62E-06,0.77507072,253.6,262.9,603.3,0.00176284,0.001568649,0.696554441,19.16713587,672,21011.22832,0.001155098,0.001743303,3.23E-06,0.001503405,8.628353107,-7.385586887,0.001036536,-0.000612859,182.8125,52.734375,8.40E-10,0.693066104,0.000594355,-0.000813203,0.002728733,0.009934844,0.171718842,0.184434958
145,0.001059299,0.001850726,3.54E-06,1.221844765,388,399.9,864.1,0.003538398,0.001850719,1.058239511,28.05805793,999,1138.438006,0.001224293,0.002161772,4.82E-06,0.001361533,20.78532493,-6.42425664,0.0010593,-0.021124001,209.765625,67.578125,8.30E-10,0.693045569,0.003196023,0.002175751,0.002811388,0.015330779,0.080291052,0.170912368
146,0.00093964,0.001322906,1.77E-06,1.111708099,398.5,413.4,930.8,0.001806621,0.001322905,0.959372087,28.08988671,1021,-751.0787335,0.00108991,0.001550232,2.42E-06,0.001396504,5.126257113,-7.03595896,0.000939634,-0.004900628,201.5625,61.328125,5.10E-10,0.693053363,0.001370822,-5.77E-05,0.001898786,0.00719951,0.274559566,0.084699327
147,0.001678871,0.002231746,5.00E-06,1.813366065,365.8,376.2,857.4,0.004657,0.002231744,1.564707484,34.77814467,932,-11823.58735,0.001947762,0.002600207,6.78E-06,0.00268469,3.156533616,-6.101832715,0.00167887,-0.003357313,197.65625,57.421875,1.25E-09,0.693000753,0.002355931,0.001121208,0.002454665,0.011380368,0.380113047,0.089371399
148,0.001078945,0.001552987,2.42E-06,1.157190537,365.2,379,853.2,0.002285333,0.001552985,1.018524217,27.8565957,944,1379.611864,0.001227137,0.001742945,3.05E-06,0.001617579,9.151452751,-6.949569998,0.001078956,0.001384797,175.78125,46.484375,5.93E-10,0.693061148,0.001058427,0.000290311,0.002145447,0.010011489,0.262867976,0.081091345
149,0.001449942,0.001876275,3.56E-06,1.513875251,355.3,367.3,825,0.00316307,0.001876274,1.288998692,30.88158751,889,-1104.206472,0.001704814,0.002201999,4.90E-06,0.002353576,0.917291347,-6.474005694,0.001449954,0.000293451,194.921875,66.40625,9.03E-10,0.692987374,0.000899888,-0.000260709,0.002232208,0.007322259,0.403328828,0.043447499
150,0.000827968,0.001481291,2.20E-06,0.732742843,300.9,312.7,676.9,0.001708767,0.001481291,0.644159238,19.47308517,778,-761.2258009,0.000943041,0.001667266,2.78E-06,0.001096858,25.3354256,-7.25296417,0.000827964,-0.000108065,192.96875,30.859375,7.31E-10,0.693054251,0.003334028,0.001471625,0.002758475,0.012129526,0.102420077,0.291516658
151,0.000930558,0.001528937,2.36E-06,0.85204532,310.1,324.9,728.3,0.00195885,0.001528936,0.771432248,22.13702979,829,1371.236431,0.00102904,0.001668216,2.81E-06,0.001253418,14.97688016,-7.236092389,0.000930546,-5.06E-05,166.40625,20.703125,6.57E-10,0.693028732,0.003850242,0.001699895,0.002561671,0.010870703,0.144577901,0.192489216
